0 0 0 3.970117E+00
0 0 1 3.966455E+00
0 0 2 3.952110E+00
0 0 3 3.946909E+00
0 0 4 3.945320E+00
0 0 5 3.945320E+00
0 0 6 3.946909E+00
0 0 7 3.952110E+00
0 0 8 3.966455E+00
0 0 9 3.970117E+00
0 1 0 3.970054E+00
0 1 1 3.966295E+00
0 1 2 3.951656E+00
0 1 3 3.946111E+00
0 1 4 3.944311E+00
0 1 5 3.944311E+00
0 1 6 3.946111E+00
0 1 7 3.951656E+00
0 1 8 3.966295E+00
0 1 9 3.970054E+00
0 2 0 3.969922E+00
0 2 1 3.965950E+00
0 2 2 3.950656E+00
0 2 3 3.944305E+00
0 2 4 3.942023E+00
0 2 5 3.942023E+00
0 2 6 3.944305E+00
0 2 7 3.950656E+00
0 2 8 3.965950E+00
0 2 9 3.969922E+00
0 3 0 3.969755E+00
0 3 1 3.965500E+00
0 3 2 3.949313E+00
0 3 3 3.941794E+00
0 3 4 3.938842E+00
0 3 5 3.938842E+00
0 3 6 3.941794E+00
0 3 7 3.949313E+00
0 3 8 3.965500E+00
0 3 9 3.969755E+00
0 4 0 3.969648E+00
0 4 1 3.965216E+00
0 4 2 3.948484E+00
0 4 3 3.940283E+00
0 4 4 3.936928E+00
0 4 5 3.936928E+00
0 4 6 3.940283E+00
0 4 7 3.948484E+00
0 4 8 3.965216E+00
0 4 9 3.969648E+00
0 5 0 3.969648E+00
0 5 1 3.965216E+00
0 5 2 3.948484E+00
0 5 3 3.940283E+00
0 5 4 3.936928E+00
0 5 5 3.936928E+00
0 5 6 3.940283E+00
0 5 7 3.948484E+00
0 5 8 3.965216E+00
0 5 9 3.969648E+00
0 6 0 3.969755E+00
0 6 1 3.965500E+00
0 6 2 3.949313E+00
0 6 3 3.941794E+00
0 6 4 3.938842E+00
0 6 5 3.938842E+00
0 6 6 3.941794E+00
0 6 7 3.949313E+00
0 6 8 3.965500E+00
0 6 9 3.969755E+00
0 7 0 3.969922E+00
0 7 1 3.965950E+00
0 7 2 3.950656E+00
0 7 3 3.944305E+00
0 7 4 3.942023E+00
0 7 5 3.942023E+00
0 7 6 3.944305E+00
0 7 7 3.950656E+00
0 7 8 3.965950E+00
0 7 9 3.969922E+00
0 8 0 3.970054E+00
0 8 1 3.966295E+00
0 8 2 3.951656E+00
0 8 3 3.946111E+00
0 8 4 3.944311E+00
0 8 5 3.944311E+00
0 8 6 3.946111E+00
0 8 7 3.951656E+00
0 8 8 3.966295E+00
0 8 9 3.970054E+00
0 9 0 3.970117E+00
0 9 1 3.966455E+00
0 9 2 3.952110E+00
0 9 3 3.946909E+00
0 9 4 3.945320E+00
0 9 5 3.945320E+00
0 9 6 3.946909E+00
0 9 7 3.952110E+00
0 9 8 3.966455E+00
0 9 9 3.970117E+00
1 0 0 3.966455E+00
1 0 1 3.963276E+00
1 0 2 3.950334E+00
1 0 3 3.945685E+00
1 0 4 3.944172E+00
1 0 5 3.944172E+00
1 0 6 3.945685E+00
1 0 7 3.950334E+00
1 0 8 3.963276E+00
1 0 9 3.966455E+00
1 1 0 3.966295E+00
1 1 1 3.962875E+00
1 1 2 3.949233E+00
1 1 3 3.943684E+00
1 1 4 3.941638E+00
1 1 5 3.941638E+00
1 1 6 3.943684E+00
1 1 7 3.949233E+00
1 1 8 3.962875E+00
1 1 9 3.966295E+00
1 2 0 3.965950E+00
1 2 1 3.961975E+00
1 2 2 3.946648E+00
1 2 3 3.938749E+00
1 2 4 3.935384E+00
1 2 5 3.935384E+00
1 2 6 3.938749E+00
1 2 7 3.946648E+00
1 2 8 3.961975E+00
1 2 9 3.965950E+00
1 3 0 3.965500E+00
1 3 1 3.960742E+00
1 3 2 3.942896E+00
1 3 3 3.931011E+00
1 3 4 3.925619E+00
1 3 5 3.925619E+00
1 3 6 3.931011E+00
1 3 7 3.942896E+00
1 3 8 3.960742E+00
1 3 9 3.965500E+00
1 4 0 3.965216E+00
1 4 1 3.959991E+00
1 4 2 3.940709E+00
1 4 3 3.926779E+00
1 4 4 3.920257E+00
1 4 5 3.920257E+00
1 4 6 3.926779E+00
1 4 7 3.940709E+00
1 4 8 3.959991E+00
1 4 9 3.965216E+00
1 5 0 3.965216E+00
1 5 1 3.959991E+00
1 5 2 3.940709E+00
1 5 3 3.926779E+00
1 5 4 3.920257E+00
1 5 5 3.920257E+00
1 5 6 3.926779E+00
1 5 7 3.940709E+00
1 5 8 3.959991E+00
1 5 9 3.965216E+00
1 6 0 3.965500E+00
1 6 1 3.960742E+00
1 6 2 3.942896E+00
1 6 3 3.931011E+00
1 6 4 3.925619E+00
1 6 5 3.925619E+00
1 6 6 3.931011E+00
1 6 7 3.942896E+00
1 6 8 3.960742E+00
1 6 9 3.965500E+00
1 7 0 3.965950E+00
1 7 1 3.961975E+00
1 7 2 3.946648E+00
1 7 3 3.938749E+00
1 7 4 3.935384E+00
1 7 5 3.935384E+00
1 7 6 3.938749E+00
1 7 7 3.946648E+00
1 7 8 3.961975E+00
1 7 9 3.965950E+00
1 8 0 3.966295E+00
1 8 1 3.962875E+00
1 8 2 3.949233E+00
1 8 3 3.943684E+00
1 8 4 3.941638E+00
1 8 5 3.941638E+00
1 8 6 3.943684E+00
1 8 7 3.949233E+00
1 8 8 3.962875E+00
1 8 9 3.966295E+00
1 9 0 3.966455E+00
1 9 1 3.963276E+00
1 9 2 3.950334E+00
1 9 3 3.945685E+00
1 9 4 3.944172E+00
1 9 5 3.944172E+00
1 9 6 3.945685E+00
1 9 7 3.950334E+00
1 9 8 3.963276E+00
1 9 9 3.966455E+00
2 0 0 3.952110E+00
2 0 1 3.950334E+00
2 0 2 3.946014E+00
2 0 3 3.943024E+00
2 0 4 3.941637E+00
2 0 5 3.941637E+00
2 0 6 3.943024E+00
2 0 7 3.946014E+00
2 0 8 3.950334E+00
2 0 9 3.952110E+00
2 1 0 3.951656E+00
2 1 1 3.949233E+00
2 1 2 3.943307E+00
2 1 3 3.937891E+00
2 1 4 3.935137E+00
2 1 5 3.935137E+00
2 1 6 3.937891E+00
2 1 7 3.943307E+00
2 1 8 3.949233E+00
2 1 9 3.951656E+00
2 2 0 3.950656E+00
2 2 1 3.946648E+00
2 2 2 3.936424E+00
2 2 3 3.923552E+00
2 2 4 3.917056E+00
2 2 5 3.917056E+00
2 2 6 3.923552E+00
2 2 7 3.936424E+00
2 2 8 3.946648E+00
2 2 9 3.950656E+00
2 3 0 3.949313E+00
2 3 1 3.942896E+00
2 3 2 3.925194E+00
2 3 3 3.895719E+00
2 3 4 3.882566E+00
2 3 5 3.882566E+00
2 3 6 3.895719E+00
2 3 7 3.925194E+00
2 3 8 3.942896E+00
2 3 9 3.949313E+00
2 4 0 3.948484E+00
2 4 1 3.940709E+00
2 4 2 3.919246E+00
2 4 3 3.883110E+00
2 4 4 3.866682E+00
2 4 5 3.866682E+00
2 4 6 3.883110E+00
2 4 7 3.919246E+00
2 4 8 3.940709E+00
2 4 9 3.948484E+00
2 5 0 3.948484E+00
2 5 1 3.940709E+00
2 5 2 3.919246E+00
2 5 3 3.883110E+00
2 5 4 3.866682E+00
2 5 5 3.866682E+00
2 5 6 3.883110E+00
2 5 7 3.919246E+00
2 5 8 3.940709E+00
2 5 9 3.948484E+00
2 6 0 3.949313E+00
2 6 1 3.942896E+00
2 6 2 3.925194E+00
2 6 3 3.895719E+00
2 6 4 3.882566E+00
2 6 5 3.882566E+00
2 6 6 3.895719E+00
2 6 7 3.925194E+00
2 6 8 3.942896E+00
2 6 9 3.949313E+00
2 7 0 3.950656E+00
2 7 1 3.946648E+00
2 7 2 3.936424E+00
2 7 3 3.923552E+00
2 7 4 3.917056E+00
2 7 5 3.917056E+00
2 7 6 3.923552E+00
2 7 7 3.936424E+00
2 7 8 3.946648E+00
2 7 9 3.950656E+00
2 8 0 3.951656E+00
2 8 1 3.949233E+00
2 8 2 3.943307E+00
2 8 3 3.937891E+00
2 8 4 3.935137E+00
2 8 5 3.935137E+00
2 8 6 3.937891E+00
2 8 7 3.943307E+00
2 8 8 3.949233E+00
2 8 9 3.951656E+00
2 9 0 3.952110E+00
2 9 1 3.950334E+00
2 9 2 3.946014E+00
2 9 3 3.943024E+00
2 9 4 3.941637E+00
2 9 5 3.941637E+00
2 9 6 3.943024E+00
2 9 7 3.946014E+00
2 9 8 3.950334E+00
2 9 9 3.952110E+00
3 0 0 3.946909E+00
3 0 1 3.945685E+00
3 0 2 3.943024E+00
3 0 3 3.939994E+00
3 0 4 3.938287E+00
3 0 5 3.938287E+00
3 0 6 3.939994E+00
3 0 7 3.943024E+00
3 0 8 3.945685E+00
3 0 9 3.946909E+00
3 1 0 3.946111E+00
3 1 1 3.943684E+00
3 1 2 3.937891E+00
3 1 3 3.929633E+00
3 1 4 3.925203E+00
3 1 5 3.925203E+00
3 1 6 3.929633E+00
3 1 7 3.937891E+00
3 1 8 3.943684E+00
3 1 9 3.946111E+00
3 2 0 3.944305E+00
3 2 1 3.938749E+00
3 2 2 3.923552E+00
3 2 3 3.895202E+00
3 2 4 3.882398E+00
3 2 5 3.882398E+00
3 2 6 3.895202E+00
3 2 7 3.923552E+00
3 2 8 3.938749E+00
3 2 9 3.944305E+00
3 3 0 3.941794E+00
3 3 1 3.931011E+00
3 3 2 3.895719E+00
3 3 3 3.795937E+00
3 3 4 3.764936E+00
3 3 5 3.764936E+00
3 3 6 3.795937E+00
3 3 7 3.895719E+00
3 3 8 3.931011E+00
3 3 9 3.941794E+00
3 4 0 3.940283E+00
3 4 1 3.926779E+00
3 4 2 3.883110E+00
3 4 3 3.765128E+00
3 4 4 3.726750E+00
3 4 5 3.726750E+00
3 4 6 3.765128E+00
3 4 7 3.883110E+00
3 4 8 3.926779E+00
3 4 9 3.940283E+00
3 5 0 3.940283E+00
3 5 1 3.926779E+00
3 5 2 3.883110E+00
3 5 3 3.765128E+00
3 5 4 3.726750E+00
3 5 5 3.726750E+00
3 5 6 3.765128E+00
3 5 7 3.883110E+00
3 5 8 3.926779E+00
3 5 9 3.940283E+00
3 6 0 3.941794E+00
3 6 1 3.931011E+00
3 6 2 3.895719E+00
3 6 3 3.795937E+00
3 6 4 3.764936E+00
3 6 5 3.764936E+00
3 6 6 3.795937E+00
3 6 7 3.895719E+00
3 6 8 3.931011E+00
3 6 9 3.941794E+00
3 7 0 3.944305E+00
3 7 1 3.938749E+00
3 7 2 3.923552E+00
3 7 3 3.895202E+00
3 7 4 3.882398E+00
3 7 5 3.882398E+00
3 7 6 3.895202E+00
3 7 7 3.923552E+00
3 7 8 3.938749E+00
3 7 9 3.944305E+00
3 8 0 3.946111E+00
3 8 1 3.943684E+00
3 8 2 3.937891E+00
3 8 3 3.929633E+00
3 8 4 3.925203E+00
3 8 5 3.925203E+00
3 8 6 3.929633E+00
3 8 7 3.937891E+00
3 8 8 3.943684E+00
3 8 9 3.946111E+00
3 9 0 3.946909E+00
3 9 1 3.945685E+00
3 9 2 3.943024E+00
3 9 3 3.939994E+00
3 9 4 3.938287E+00
3 9 5 3.938287E+00
3 9 6 3.939994E+00
3 9 7 3.943024E+00
3 9 8 3.945685E+00
3 9 9 3.946909E+00
4 0 0 3.945320E+00
4 0 1 3.944172E+00
4 0 2 3.941637E+00
4 0 3 3.938287E+00
4 0 4 3.936303E+00
4 0 5 3.936303E+00
4 0 6 3.938287E+00
4 0 7 3.941637E+00
4 0 8 3.944172E+00
4 0 9 3.945320E+00
4 1 0 3.944311E+00
4 1 1 3.941638E+00
4 1 2 3.935137E+00
4 1 3 3.925203E+00
4 1 4 3.919770E+00
4 1 5 3.919770E+00
4 1 6 3.925203E+00
4 1 7 3.935137E+00
4 1 8 3.941638E+00
4 1 9 3.944311E+00
4 2 0 3.942023E+00
4 2 1 3.935384E+00
4 2 2 3.917056E+00
4 2 3 3.882398E+00
4 2 4 3.866444E+00
4 2 5 3.866444E+00
4 2 6 3.882398E+00
4 2 7 3.917056E+00
4 2 8 3.935384E+00
4 2 9 3.942023E+00
4 3 0 3.938842E+00
4 3 1 3.925619E+00
4 3 2 3.882566E+00
4 3 3 3.764936E+00
4 3 4 3.726682E+00
4 3 5 3.726682E+00
4 3 6 3.764936E+00
4 3 7 3.882566E+00
4 3 8 3.925619E+00
4 3 9 3.938842E+00
4 4 0 3.936928E+00
4 4 1 3.920257E+00
4 4 2 3.866682E+00
4 4 3 3.726750E+00
4 4 4 3.679253E+00
4 4 5 3.679253E+00
4 4 6 3.726750E+00
4 4 7 3.866682E+00
4 4 8 3.920257E+00
4 4 9 3.936928E+00
4 5 0 3.936928E+00
4 5 1 3.920257E+00
4 5 2 3.866682E+00
4 5 3 3.726750E+00
4 5 4 3.679253E+00
4 5 5 3.679253E+00
4 5 6 3.726750E+00
4 5 7 3.866682E+00
4 5 8 3.920257E+00
4 5 9 3.936928E+00
4 6 0 3.938842E+00
4 6 1 3.925619E+00
4 6 2 3.882566E+00
4 6 3 3.764936E+00
4 6 4 3.726682E+00
4 6 5 3.726682E+00
4 6 6 3.764936E+00
4 6 7 3.882566E+00
4 6 8 3.925619E+00
4 6 9 3.938842E+00
4 7 0 3.942023E+00
4 7 1 3.935384E+00
4 7 2 3.917056E+00
4 7 3 3.882398E+00
4 7 4 3.866444E+00
4 7 5 3.866444E+00
4 7 6 3.882398E+00
4 7 7 3.917056E+00
4 7 8 3.935384E+00
4 7 9 3.942023E+00
4 8 0 3.944311E+00
4 8 1 3.941638E+00
4 8 2 3.935137E+00
4 8 3 3.925203E+00
4 8 4 3.919770E+00
4 8 5 3.919770E+00
4 8 6 3.925203E+00
4 8 7 3.935137E+00
4 8 8 3.941638E+00
4 8 9 3.944311E+00
4 9 0 3.945320E+00
4 9 1 3.944172E+00
4 9 2 3.941637E+00
4 9 3 3.938287E+00
4 9 4 3.936303E+00
4 9 5 3.936303E+00
4 9 6 3.938287E+00
4 9 7 3.941637E+00
4 9 8 3.944172E+00
4 9 9 3.945320E+00
5 0 0 3.945320E+00
5 0 1 3.944172E+00
5 0 2 3.941637E+00
5 0 3 3.938287E+00
5 0 4 3.936303E+00
5 0 5 3.936303E+00
5 0 6 3.938287E+00
5 0 7 3.941637E+00
5 0 8 3.944172E+00
5 0 9 3.945320E+00
5 1 0 3.944311E+00
5 1 1 3.941638E+00
5 1 2 3.935137E+00
5 1 3 3.925203E+00
5 1 4 3.919770E+00
5 1 5 3.919770E+00
5 1 6 3.925203E+00
5 1 7 3.935137E+00
5 1 8 3.941638E+00
5 1 9 3.944311E+00
5 2 0 3.942023E+00
5 2 1 3.935384E+00
5 2 2 3.917056E+00
5 2 3 3.882398E+00
5 2 4 3.866444E+00
5 2 5 3.866444E+00
5 2 6 3.882398E+00
5 2 7 3.917056E+00
5 2 8 3.935384E+00
5 2 9 3.942023E+00
5 3 0 3.938842E+00
5 3 1 3.925619E+00
5 3 2 3.882566E+00
5 3 3 3.764936E+00
5 3 4 3.726682E+00
5 3 5 3.726682E+00
5 3 6 3.764936E+00
5 3 7 3.882566E+00
5 3 8 3.925619E+00
5 3 9 3.938842E+00
5 4 0 3.936928E+00
5 4 1 3.920257E+00
5 4 2 3.866682E+00
5 4 3 3.726750E+00
5 4 4 3.679253E+00
5 4 5 3.679253E+00
5 4 6 3.726750E+00
5 4 7 3.866682E+00
5 4 8 3.920257E+00
5 4 9 3.936928E+00
5 5 0 3.936928E+00
5 5 1 3.920257E+00
5 5 2 3.866682E+00
5 5 3 3.726750E+00
5 5 4 3.679253E+00
5 5 5 3.679253E+00
5 5 6 3.726750E+00
5 5 7 3.866682E+00
5 5 8 3.920257E+00
5 5 9 3.936928E+00
5 6 0 3.938842E+00
5 6 1 3.925619E+00
5 6 2 3.882566E+00
5 6 3 3.764936E+00
5 6 4 3.726682E+00
5 6 5 3.726682E+00
5 6 6 3.764936E+00
5 6 7 3.882566E+00
5 6 8 3.925619E+00
5 6 9 3.938842E+00
5 7 0 3.942023E+00
5 7 1 3.935384E+00
5 7 2 3.917056E+00
5 7 3 3.882398E+00
5 7 4 3.866444E+00
5 7 5 3.866444E+00
5 7 6 3.882398E+00
5 7 7 3.917056E+00
5 7 8 3.935384E+00
5 7 9 3.942023E+00
5 8 0 3.944311E+00
5 8 1 3.941638E+00
5 8 2 3.935137E+00
5 8 3 3.925203E+00
5 8 4 3.919770E+00
5 8 5 3.919770E+00
5 8 6 3.925203E+00
5 8 7 3.935137E+00
5 8 8 3.941638E+00
5 8 9 3.944311E+00
5 9 0 3.945320E+00
5 9 1 3.944172E+00
5 9 2 3.941637E+00
5 9 3 3.938287E+00
5 9 4 3.936303E+00
5 9 5 3.936303E+00
5 9 6 3.938287E+00
5 9 7 3.941637E+00
5 9 8 3.944172E+00
5 9 9 3.945320E+00
6 0 0 3.946909E+00
6 0 1 3.945685E+00
6 0 2 3.943024E+00
6 0 3 3.939994E+00
6 0 4 3.938287E+00
6 0 5 3.938287E+00
6 0 6 3.939994E+00
6 0 7 3.943024E+00
6 0 8 3.945685E+00
6 0 9 3.946909E+00
6 1 0 3.946111E+00
6 1 1 3.943684E+00
6 1 2 3.937891E+00
6 1 3 3.929633E+00
6 1 4 3.925203E+00
6 1 5 3.925203E+00
6 1 6 3.929633E+00
6 1 7 3.937891E+00
6 1 8 3.943684E+00
6 1 9 3.946111E+00
6 2 0 3.944305E+00
6 2 1 3.938749E+00
6 2 2 3.923552E+00
6 2 3 3.895202E+00
6 2 4 3.882398E+00
6 2 5 3.882398E+00
6 2 6 3.895202E+00
6 2 7 3.923552E+00
6 2 8 3.938749E+00
6 2 9 3.944305E+00
6 3 0 3.941794E+00
6 3 1 3.931011E+00
6 3 2 3.895719E+00
6 3 3 3.795937E+00
6 3 4 3.764936E+00
6 3 5 3.764936E+00
6 3 6 3.795937E+00
6 3 7 3.895719E+00
6 3 8 3.931011E+00
6 3 9 3.941794E+00
6 4 0 3.940283E+00
6 4 1 3.926779E+00
6 4 2 3.883110E+00
6 4 3 3.765128E+00
6 4 4 3.726750E+00
6 4 5 3.726750E+00
6 4 6 3.765128E+00
6 4 7 3.883110E+00
6 4 8 3.926779E+00
6 4 9 3.940283E+00
6 5 0 3.940283E+00
6 5 1 3.926779E+00
6 5 2 3.883110E+00
6 5 3 3.765128E+00
6 5 4 3.726750E+00
6 5 5 3.726750E+00
6 5 6 3.765128E+00
6 5 7 3.883110E+00
6 5 8 3.926779E+00
6 5 9 3.940283E+00
6 6 0 3.941794E+00
6 6 1 3.931011E+00
6 6 2 3.895719E+00
6 6 3 3.795937E+00
6 6 4 3.764936E+00
6 6 5 3.764936E+00
6 6 6 3.795937E+00
6 6 7 3.895719E+00
6 6 8 3.931011E+00
6 6 9 3.941794E+00
6 7 0 3.944305E+00
6 7 1 3.938749E+00
6 7 2 3.923552E+00
6 7 3 3.895202E+00
6 7 4 3.882398E+00
6 7 5 3.882398E+00
6 7 6 3.895202E+00
6 7 7 3.923552E+00
6 7 8 3.938749E+00
6 7 9 3.944305E+00
6 8 0 3.946111E+00
6 8 1 3.943684E+00
6 8 2 3.937891E+00
6 8 3 3.929633E+00
6 8 4 3.925203E+00
6 8 5 3.925203E+00
6 8 6 3.929633E+00
6 8 7 3.937891E+00
6 8 8 3.943684E+00
6 8 9 3.946111E+00
6 9 0 3.946909E+00
6 9 1 3.945685E+00
6 9 2 3.943024E+00
6 9 3 3.939994E+00
6 9 4 3.938287E+00
6 9 5 3.938287E+00
6 9 6 3.939994E+00
6 9 7 3.943024E+00
6 9 8 3.945685E+00
6 9 9 3.946909E+00
7 0 0 3.952110E+00
7 0 1 3.950334E+00
7 0 2 3.946014E+00
7 0 3 3.943024E+00
7 0 4 3.941637E+00
7 0 5 3.941637E+00
7 0 6 3.943024E+00
7 0 7 3.946014E+00
7 0 8 3.950334E+00
7 0 9 3.952110E+00
7 1 0 3.951656E+00
7 1 1 3.949233E+00
7 1 2 3.943307E+00
7 1 3 3.937891E+00
7 1 4 3.935137E+00
7 1 5 3.935137E+00
7 1 6 3.937891E+00
7 1 7 3.943307E+00
7 1 8 3.949233E+00
7 1 9 3.951656E+00
7 2 0 3.950656E+00
7 2 1 3.946648E+00
7 2 2 3.936424E+00
7 2 3 3.923552E+00
7 2 4 3.917056E+00
7 2 5 3.917056E+00
7 2 6 3.923552E+00
7 2 7 3.936424E+00
7 2 8 3.946648E+00
7 2 9 3.950656E+00
7 3 0 3.949313E+00
7 3 1 3.942896E+00
7 3 2 3.925194E+00
7 3 3 3.895719E+00
7 3 4 3.882566E+00
7 3 5 3.882566E+00
7 3 6 3.895719E+00
7 3 7 3.925194E+00
7 3 8 3.942896E+00
7 3 9 3.949313E+00
7 4 0 3.948484E+00
7 4 1 3.940709E+00
7 4 2 3.919246E+00
7 4 3 3.883110E+00
7 4 4 3.866682E+00
7 4 5 3.866682E+00
7 4 6 3.883110E+00
7 4 7 3.919246E+00
7 4 8 3.940709E+00
7 4 9 3.948484E+00
7 5 0 3.948484E+00
7 5 1 3.940709E+00
7 5 2 3.919246E+00
7 5 3 3.883110E+00
7 5 4 3.866682E+00
7 5 5 3.866682E+00
7 5 6 3.883110E+00
7 5 7 3.919246E+00
7 5 8 3.940709E+00
7 5 9 3.948484E+00
7 6 0 3.949313E+00
7 6 1 3.942896E+00
7 6 2 3.925194E+00
7 6 3 3.895719E+00
7 6 4 3.882566E+00
7 6 5 3.882566E+00
7 6 6 3.895719E+00
7 6 7 3.925194E+00
7 6 8 3.942896E+00
7 6 9 3.949313E+00
7 7 0 3.950656E+00
7 7 1 3.946648E+00
7 7 2 3.936424E+00
7 7 3 3.923552E+00
7 7 4 3.917056E+00
7 7 5 3.917056E+00
7 7 6 3.923552E+00
7 7 7 3.936424E+00
7 7 8 3.946648E+00
7 7 9 3.950656E+00
7 8 0 3.951656E+00
7 8 1 3.949233E+00
7 8 2 3.943307E+00
7 8 3 3.937891E+00
7 8 4 3.935137E+00
7 8 5 3.935137E+00
7 8 6 3.937891E+00
7 8 7 3.943307E+00
7 8 8 3.949233E+00
7 8 9 3.951656E+00
7 9 0 3.952110E+00
7 9 1 3.950334E+00
7 9 2 3.946014E+00
7 9 3 3.943024E+00
7 9 4 3.941637E+00
7 9 5 3.941637E+00
7 9 6 3.943024E+00
7 9 7 3.946014E+00
7 9 8 3.950334E+00
7 9 9 3.952110E+00
8 0 0 3.966455E+00
8 0 1 3.963276E+00
8 0 2 3.950334E+00
8 0 3 3.945685E+00
